gene-CD630_RS01515,256539,258074,1535,+,76.46,1
,,,,,,,gene-CD630_RS01515,76.46,
gene-CD630_RS01520,258653,260044,1391,+,5.61,1
,,,,,,,gene-CD630_RS01520,5.61,
gene-CD630_RS01525,260192,260500,308,-,1.05,1
,,,,,,,gene-CD630_RS01525,1.05,
gene-CD630_RS01530,260537,261058,521,+,2.62,1
,,,,,,,gene-CD630_RS01530,2.62,
gene-CD630_RS01535,261187,262020,833,-,5.26,1
,,,,,,,gene-CD630_RS01535,5.26,
gene-CD630_RS01540,262205,265633,3428,-,1.24,1
,,,,,,,gene-CD630_RS01540,1.24,
gene-CD630_RS01545,265952,268186,2234,+,8.42,1
,,,,,,,gene-CD630_RS01545,8.42,
gene-CD630_RS01550,268442,270472,2030,+,NOT EXPRESSED,0.1
gene-CD630_RS01555,270469,270921,452,+,NOT EXPRESSED,0.0
gene-CD630_RS01560,270923,271978,1055,+,NOT EXPRESSED,0.41
gene-CD630_RS01565,272045,272353,308,+,4.58,1
,,,,,,,gene-CD630_RS01565,4.58,
gene-CD630_RS01570,272457,273722,1265,+,NOT EXPRESSED,0.23
gene-CD630_RS01575,273810,274523,713,+,NOT EXPRESSED,0.35
gene-CD630_RS01580,274956,275681,725,+,4.72,1
,,,,,,,gene-CD630_RS01580,4.72,
gene-CD630_RS01585,275699,277762,2063,+,7.76,1
,,,,,,,gene-CD630_RS01585,7.76,
gene-CD630_RS01590,277986,278279,293,-,NOT EXPRESSED,0.0
gene-CD630_RS01595,278285,278500,215,-,NOT EXPRESSED,0.0
gene-CD630_RS01600 - gene-CD630_RS01605,278948,280506,1558,+,9.34,2
,,,,,,,gene-CD630_RS01600,6.41,
,,,,,,,gene-CD630_RS01605,12.27,
gene-CD630_RS01610,280761,281273,512,-,1.82,1
,,,,,,,gene-CD630_RS01610,1.82,
gene-CD630_RS01615 - gene-CD630_RS01640,281723,287464,5741,+,15.45,6
,,,,,,,gene-CD630_RS01615,14.93,
,,,,,,,gene-CD630_RS01620,14.01,33.33
,,,,,,,gene-CD630_RS01625,19.33,7.58
,,,,,,,gene-CD630_RS01630,13.76,
,,,,,,,gene-CD630_RS01635,10.74,
,,,,,,,gene-CD630_RS01640,9.91,
gene-CD630_RS01645 - gene-CD630_RS01715,287475,300841,13366,+,39.08,15
,,,,,,,gene-CD630_RS01645,12.62,
,,,,,,,gene-CD630_RS01650,15.81,24.08
,,,,,,,gene-CD630_RS01655,30.11,18.53
,,,,,,,gene-CD630_RS01660,26.18,33.78
,,,,,,,gene-CD630_RS01665,26.44,37.25
,,,,,,,gene-CD630_RS01670,49.26,22.84
,,,,,,,gene-CD630_RS01675,34.64,66.2
,,,,,,,gene-CD630_RS01680,35.85,21.89
,,,,,,,gene-CD630_RS01685,47.33,62.79
,,,,,,,gene-CD630_RS01690,39.16,34.38
,,,,,,,gene-CD630_RS01695,62.04,
,,,,,,,gene-CD630_RS01700,46.14,13.59
,,,,,,,gene-CD630_RS01705,49.09,
,,,,,,,gene-CD630_RS01710,61.8,67.5
,,,,,,,gene-CD630_RS01715,60.21,55.67
gene-CD630_RS01720,300942,301814,872,+,816.17,1
,,,,,,,gene-CD630_RS01720,816.17,
gene-CD630_RS01725,301908,308251,6343,+,12.21,1
,,,,,,,gene-CD630_RS01725,12.21,
gene-CD630_RS01730 - gene-CD630_RS01895,304766,335355,30589,+,42.88,34
,,,,,,,gene-CD630_RS01730,28.33,
,,,,,,,gene-CD630_RS01735,20.91,
,,,,,,,gene-CD630_RS01740,25.67,25.54
,,,,,,,gene-CD630_RS01745,28.48,10.79
,,,,,,,gene-CD630_RS01750,70.98,16.57
,,,,,,,gene-CD630_RS01755,82.18,65.5
,,,,,,,gene-CD630_RS01760,75.77,141.4
,,,,,,,gene-CD630_RS01765,74.54,61.16
,,,,,,,gene-CD630_RS01770,71.01,40.08
,,,,,,,gene-CD630_RS01775,71.51,
,,,,,,,gene-CD630_RS01780,68.9,25.0
,,,,,,,gene-CD630_RS01785,52.36,58.39
,,,,,,,gene-CD630_RS01790,52.7,71.69
