gene-CD630_RS00440,57469,58422,953,+,1.85,1
,,,,,,,gene-CD630_RS00440,1.85,
gene-CD630_RS00445 - gene-CD630_RS00460,58460,63389,4929,+,3.94,4
,,,,,,,gene-CD630_RS00445,2.01,
,,,,,,,gene-CD630_RS00450,2.91,4.2
,,,,,,,gene-CD630_RS00455,2.98,9.0
,,,,,,,gene-CD630_RS00460,3.65,2.84
gene-CD630_RS00465,63807,66755,2948,+,NOT EXPRESSED,0.21
gene-CD630_RS00470,66733,67197,464,+,NOT EXPRESSED,0.0
gene-CD630_RS00475,67277,67579,302,+,1.88,1
,,,,,,,gene-CD630_RS00475,1.88,
gene-CD630_RS00480,67656,69005,1349,+,NOT EXPRESSED,0.68
gene-CD630_RS00485,69040,69513,473,+,NOT EXPRESSED,0.0
gene-CD630_RS00490,69685,70335,650,+,NOT EXPRESSED,0.15
gene-CD630_RS00495,70509,71441,932,+,4.25,1
,,,,,,,gene-CD630_RS00495,4.25,
gene-CD630_RS00500 - gene-CD630_RS00505,71715,72910,1195,+,11.04,2
,,,,,,,gene-CD630_RS00500,12.32,
,,,,,,,gene-CD630_RS00505,9.77,
gene-CD630_RS00510 - gene-CD630_RS00515,73277,76559,3282,+,166.74,2
,,,,,,,gene-CD630_RS00510,107.57,
,,,,,,,gene-CD630_RS00515,247.79,144.85
gene-CD630_RS00520,76997,78478,1481,+,29.84,1
,,,,,,,gene-CD630_RS00520,29.84,
gene-CD630_RS19625,78699,83650,4951,+,13.74,1
,,,,,,,gene-CD630_RS19625,13.74,
gene-CD630_RS00525 - gene-CD630_RS00550,78999,83650,4651,+,42.11,6
,,,,,,,gene-CD630_RS00525,50.63,
,,,,,,,gene-CD630_RS00530,105.69,79.0
,,,,,,,gene-CD630_RS00535,21.17,19.62
,,,,,,,gene-CD630_RS00540,21.52,38.08
,,,,,,,gene-CD630_RS00545,23.05,29.67
,,,,,,,gene-CD630_RS00550,49.41,25.34
gene-CD630_RS00555 - gene-CD630_RS00590,83724,88509,4785,+,424.2,8
,,,,,,,gene-CD630_RS00555,637.2,
,,,,,,,gene-CD630_RS00560,373.63,248.56
,,,,,,,gene-CD630_RS00565,228.85,249.92
,,,,,,,gene-CD630_RS00570,260.64,296.45
,,,,,,,gene-CD630_RS00575,341.44,392.41
,,,,,,,gene-CD630_RS00580,279.51,365.34
,,,,,,,gene-CD630_RS00585,578.81,480.74
,,,,,,,gene-CD630_RS00590,995.98,633.46
gene-CD630_RS00595,88901,89689,788,+,11.45,1
,,,,,,,gene-CD630_RS00595,11.45,
gene-CD630_RS00600,90160,100823,10663,+,99.53,1
,,,,,,,gene-CD630_RS00600,99.53,
gene-CD630_RS00605,93918,105632,11714,+,112.92,1
,,,,,,,gene-CD630_RS00605,112.92,
gene-CD630_RS00610 - gene-CD630_RS00785,97692,118321,20629,+,500.73,36
